strategy,exit_type,pnl,entry_idx,exit_idx,entry_price,exit_price
dual_99_80,stopped,-0.6834735017097026,270,271,0.5056102293213616,0.4730103510887301
dual_99_80,stopped,0.047566252958025454,270,271,0.5051242646143027,0.5095563126233661
dual_99_80,stopped,-0.1170041486317078,270,271,0.5061824966676757,0.5022768701939115
dual_99_80,stopped,-0.3217074340957737,270,271,0.5073374058092325,0.4930166925014845
dual_99_80,stopped,0.07791281878027081,270,271,0.5070415135529966,0.5130321642645846
dual_99_80,stopped,-0.7062411612208505,270,271,0.5051701195792458,0.4714461589497315
dual_99_80,stopped,-0.6010286474295458,270,271,0.507065304420647,0.4785604785792075
dual_99_80,stopped,-0.600431928714995,270,271,0.5057497268388823,0.47734909609144777
dual_99_80,stopped,-0.21874046840380942,270,271,0.505405345849349,0.4963536035396395
dual_99_80,stopped,-0.36377891693638204,270,271,0.5070739305516506,0.4906230439744274
dual_99_80,stopped,0.012769362548186218,270,271,0.506738664875656,0.5094180512808671
dual_99_80,stopped,0.47909869670883454,270,271,0.5060888053908058,0.5324124566230001
dual_99_80,stopped,-0.45468670554069407,270,271,0.5051644804074552,0.48417400003307204
dual_99_80,stopped,-0.2795633439780117,270,271,0.5075930867056372,0.49540864810530416
dual_99_80,stopped,0.08797656190750186,270,271,0.5076384705567311,0.5141480723757524
dual_99_80,stopped,-0.8955718746445813,270,271,0.5062881095125974,0.46288471602903486
dual_99_80,stopped,-0.22197734909122407,270,271,0.50545403651666,0.4962374848480467
dual_99_80,stopped,-0.5016867550728344,270,271,0.5062787025466559,0.4828576432940256
dual_99_80,stopped,0.007336287741392736,270,271,0.5059615546757562,0.5083613885172606
dual_99_80,stopped,0.3352704969474862,270,271,0.5078676506908661,0.5269646191937032
dual_99_80,stopped,0.033399226503590396,270,271,0.505868773322735,0.5095892519474053
dual_99_80,stopped,-0.07890092512832887,270,271,0.5054062188457736,0.5034362018639388
dual_99_80,stopped,-0.6412614223554385,270,271,0.505263350340047,0.47482293343728843
dual_99_80,stopped,-0.18635632882466305,270,271,0.5056507967486934,0.49823544662049657
dual_99_80,stopped,-0.6220914468225786,270,271,0.5060798301708584,0.4765623210975237
dual_99_80,stopped,-0.6348195249924858,270,271,0.5068406142018157,0.4766323282913524
dual_99_80,stopped,-0.1961586870004005,270,271,0.5063523224514863,0.49842934511344744
dual_99_80,stopped,0.23132211646060155,270,271,0.5056995039367903,0.519447746391821
dual_99_80,stopped,0.02197640965763543,270,271,0.5069077603377625,0.5100556884954106
dual_99_80,stopped,-0.3786479179926329,270,271,0.5183589236210879,0.5007696280041356
dual_99_80,stopped,0.1135002911603768,270,271,0.5079042494503151,0.515716218405447
dual_99_80,stopped,-0.6516181969765619,270,271,0.5054038052940032,0.47443044215382174
dual_99_80,stopped,-0.3203821647334999,270,271,0.5075822295697899,0.49332200869734166
dual_99_80,stopped,-0.44675182111773026,270,271,0.507571032967348,0.48688411493066697
dual_99_80,stopped,-0.20249854606887346,270,271,0.5057464552948069,0.497511679376481
dual_99_80,stopped,0.11325973622543091,270,271,0.5059371000376789,0.5137066177228927
dual_99_80,stopped,-0.38412310627526247,270,271,0.5064447451479452,0.48898188554302596
dual_99_80,stopped,-0.4368024078957673,270,271,0.5064119976501988,0.48627717800541886
dual_99_80,stopped,0.3307405649088132,270,271,0.5056535672179382,0.5244377645284126
dual_99_80,stopped,-0.8582233024464804,270,271,0.5059847603396833,0.4645009405408129
dual_99_80,stopped,-0.025215390918210442,270,271,0.5057188422368067,0.5064680261433966
dual_99_80,stopped,-0.5673685185109787,270,271,0.5051334873759891,0.47844095241729573
dual_99_80,stopped,-0.1613950871894554,270,271,0.5078770430633943,0.5016993098044561
dual_99_80,stopped,-0.7728648358163865,270,271,0.5051647602795531,0.46806881948771956
dual_99_80,stopped,-0.21617160427460705,270,271,0.5055047627004322,0.4965813573884693
dual_99_80,stopped,-0.2943579153857078,270,271,0.5067923846997552,0.4938758862523021
dual_99_80,stopped,0.22298643652585654,270,271,0.5053796176620069,0.5186970510028617
dual_99_80,stopped,-0.41632778505645396,270,271,0.5084198907281074,0.48924829439981554
dual_99_80,stopped,0.3964154552878708,270,271,0.5050063420689644,0.5270897661869293
dual_99_80,stopped,0.2784493316181598,270,271,0.5061467114748067,0.5222972206902258
dual_99_80,stopped,0.09592685373857184,270,271,0.5058615784842727,0.5127513753570778
dual_99_80,stopped,-0.7719787704768869,270,271,0.5082276340289147,0.47095189869035137
dual_99_80,stopped,-0.5029922289676594,270,271,0.5060251449104467,0.4825496228908304
dual_99_80,stopped,-0.07014308322073629,270,271,0.5068387879535966,0.5053079579170452
dual_99_80,stopped,0.32717738267312135,270,271,0.5075404568711531,0.5262135406942664
dual_99_80,stopped,-0.7468848996475369,270,271,0.5064014116643668,0.4705329235816276
dual_99_80,stopped,-0.18895945578061174,270,271,0.5064549553146237,0.4988957113746377
dual_99_80,stopped,-0.22306120752911054,270,271,0.5061101745822532,0.4968266936502095
dual_99_80,stopped,-0.3777024574124328,270,271,0.5075039839958572,0.4903311039816286
dual_99_80,stopped,0.6674011007232931,270,271,0.5077909036600584,0.5437840744202188
dual_99_80,stopped,-0.513885264125106,270,271,0.5079464672985439,0.483827394571371
dual_99_80,stopped,-0.4755807178101357,270,271,0.505597281627178,0.4835303049884987
dual_99_80,stopped,-0.39451454193528435,270,271,0.5056112957523852,0.4876507189075993
dual_99_80,stopped,-0.6165651009867578,270,271,0.5055776958203083,0.47636943377148183
dual_99_80,stopped,-0.11558402928536692,270,271,0.5066949868521329,0.5028575070199706
dual_99_80,stopped,-0.22196054813028085,270,271,0.5069984533375453,0.4977545939717633
dual_99_80,stopped,-0.6063577956391781,270,271,0.5077370689768103,0.47892335683753134
dual_99_80,stopped,-0.8487114245395685,270,271,0.5067918903436314,0.46572491723893206
dual_99_80,stopped,-0.08498934726688735,270,271,0.5050893771022098,0.5028124591275337
dual_99_80,stopped,-1.0327759328317234,270,271,0.5051144967480999,0.4548674510871859
dual_99_80,stopped,-0.23992218692409176,270,271,0.5050578376758488,0.49494037600938495
dual_99_80,stopped,-0.23464887042480895,270,271,0.5055398767890428,0.49567988019869363
dual_99_80,stopped,-0.05765986507485475,270,271,0.5060076187050022,0.5051122252908561
dual_99_80,stopped,-0.2856201086475108,270,271,0.5066452858115721,0.4941761204662026
dual_99_80,stopped,-1.1277363590753962,270,271,0.5054179079533517,0.4503315918202172
dual_99_80,stopped,0.8512937286850788,270,271,0.5054542091785286,0.5505953080541096
dual_99_80,stopped,-0.5316557142634721,270,271,0.5055673845449614,0.48066106254528523
dual_99_80,stopped,-1.330358524556797,270,271,0.5087619089962511,0.44298182219834503
dual_99_80,stopped,-0.24656536617654423,270,271,0.5060722492439363,0.4955975999977579
dual_99_80,stopped,-0.1802754028478076,270,271,0.5125531584544296,0.5053488898388874
dual_99_80,stopped,-0.3882942126717651,270,271,0.5086921672373682,0.49093920752993003
dual_99_80,stopped,-0.4348245091349452,270,271,0.5092408670382721,0.489094496761735
dual_99_80,stopped,-0.4668034969186344,270,271,0.507236459827248,0.4855440455167372
dual_99_80,stopped,-0.2911259862947339,270,271,0.5050732941247194,0.492364172968587
dual_99_80,stopped,-0.15926442319139886,270,271,0.5074052710564273,0.5013416040246818
dual_99_80,stopped,-0.16216321242612533,270,271,0.5056007167512117,0.4994117580574962
dual_99_80,stopped,-0.3176439208546634,270,271,0.5107682364077566,0.4965586476498136
dual_99_80,stopped,-0.08720277374707733,270,271,0.5083516235720954,0.5059472541661402
dual_99_80,stopped,-0.20146998199601543,270,271,0.5063321637741589,0.4981400349797083
dual_99_80,stopped,0.055380724681852095,270,271,0.5072210897501943,0.5120686964750732
dual_99_80,stopped,-0.10629829003711748,270,271,0.5063609814072342,0.5029971670576534
dual_99_80,stopped,-0.2633173785056396,270,271,0.5080009580994832,0.49663367931780683
dual_99_80,stopped,0.022437849891013474,270,271,0.5070511141953965,0.5102233768562385
dual_99_80,stopped,-0.27585141430036636,270,271,0.5098671625018482,0.4978177745878826
dual_99_80,stopped,-0.5017955148180284,270,271,0.5067928815345065,0.48334251283367086
dual_99_80,stopped,-0.05444278885950891,270,271,0.507628798092122,0.5068941712835198
dual_99_80,stopped,-0.2735298713963129,270,271,0.5116289211678087,0.4996569135362503
dual_99_80,stopped,-0.4925699007246651,270,271,0.5131171821687205,0.4898485055961536
dual_99_80,stopped,-0.21235485934923712,270,271,0.5077013977882922,0.4989333814549042
dual_99_80,stopped,-1.0785354632740964,270,271,0.5070252915562193,0.45426339315361186
dual_99_80,stopped,-0.767031708792256,270,271,0.506356171672223,0.4694686974489404
dual_99_80,stopped,-0.3695003858840289,270,271,0.5068026559651555,0.4900700236297277
dual_99_80,stopped,-0.6622711643173435,270,271,0.5053986833744236,0.47388615560409747
dual_99_80,stopped,-0.06901896939052575,270,271,0.5060758868844889,0.5046043637711839
dual_99_80,stopped,0.05164883258817686,270,271,0.5079859305765424,0.5126508922507467
dual_99_80,stopped,-0.5885478693919161,270,271,0.5084369070300545,0.4804908166421234
dual_99_80,stopped,-0.640457283414429,270,271,0.507528620129225,0.476992622484148
dual_99_80,stopped,-0.10744968004445143,270,271,0.5058284239326948,0.5024097901299244
dual_99_80,stopped,0.2829623416917098,270,271,0.5062984120698781,0.5226827127469205
dual_99_80,stopped,-0.37538435451100105,270,271,0.5069063136611237,0.48987139915162603
dual_99_80,stopped,-0.44058965552450113,270,271,0.5052948376804868,0.48501268487840915
dual_99_80,stopped,-0.15735750049431288,270,271,0.5078418037025777,0.5018699555333334
dual_99_80,stopped,0.0914213801741318,270,271,0.507234994620995,0.5139145059502244
dual_99_80,stopped,-0.42760186680390727,270,271,0.508345308566627,0.48860226341818686
dual_99_80,stopped,-0.022421563600819736,270,271,0.5072087611394888,0.5081021415952801
dual_99_80,stopped,-0.18540054019567243,270,271,0.5052688009075174,0.49790744253116737
dual_99_80,stopped,-0.44441027451135945,270,271,0.5077501967825538,0.48717510695649885
dual_99_80,stopped,-0.3417881110253697,270,271,0.5057956577125245,0.490500756299108
dual_99_80,stopped,-0.6907301528625014,270,271,0.5066420151017998,0.47360722192206445
dual_99_80,stopped,-0.20550069023023615,270,271,0.5057253569870135,0.4973387942968048
dual_99_80,stopped,0.3140119758961526,270,271,0.5054563398560138,0.5233859588541766
dual_99_80,stopped,-0.1930672524446595,270,271,0.507202160621563,0.49942299818064745
dual_99_80,stopped,0.09064495272800371,270,271,0.5055413130389039,0.5121591908890062
dual_99_80,stopped,-0.4770206057336194,270,271,0.5078391371100309,0.48560104419268985
dual_99_80,stopped,-0.32921356225511805,270,271,0.505696535962764,0.4910417968259038
dual_99_80,stopped,-0.8263112100612406,270,271,0.5082249343671837,0.4681825532924788
dual_99_80,stopped,-0.17215556185778172,270,271,0.5055040813060433,0.49881017590660426
dual_99_80,stopped,-0.8048426212480407,270,271,0.512244938468777,0.4729877479417729
dual_99_80,stopped,-0.06066700186789532,270,271,0.5063535007189053,0.5053049226883268
dual_99_80,stopped,-0.523752756895787,270,271,0.5126283686244135,0.487780133495651
dual_99_80,stopped,0.39643238801162267,270,271,0.5100834553694525,0.5323897620339926
dual_99_80,stopped,0.37156384830121103,270,271,0.5050343877652739,0.5258614314679916
dual_99_80,stopped,0.1665344444182117,270,271,0.5073290318268381,0.5178281219797023
dual_99_80,stopped,-1.1648194077359353,270,271,0.5067735558168852,0.4496564485112557
dual_99_80,stopped,-0.41697227173041057,270,271,0.5068954829712313,0.4877486351009358
dual_99_80,stopped,-0.7412305407126772,270,271,0.5067022689667385,0.4710995529298761
dual_99_80,stopped,-0.1189626997346728,270,271,0.5051265968205725,0.5011299876229032
dual_99_80,stopped,-0.6711210100020815,270,271,0.5070265947095276,0.4749629537725544
dual_99_80,stopped,-0.37362733222072375,270,271,0.5051726178400564,0.4882849031305436
dual_99_80,stopped,-0.3969043193193986,270,271,0.507802706240658,0.4896426882828053
dual_99_80,stopped,-0.4577901456313393,270,271,0.5067634148572955,0.48554890975770987
dual_99_80,stopped,-0.0017500123271769821,270,271,0.5057267059996464,0.5076649865878532
dual_99_80,stopped,-0.6151240804530733,270,271,0.5050700146145319,0.47596400983300857
dual_99_80,stopped,-0.4716388316214468,270,271,0.506996049586124,0.4850682757905284
dual_99_80,stopped,-0.42545678542975157,270,271,0.5057572739479222,0.4862234489956496
dual_99_80,stopped,-0.5282839923384894,270,271,0.5056492053243734,0.48090968501389547
dual_99_80,stopped,-0.534188292564593,270,271,0.5063764356083374,0.48130175563757305
dual_99_80,stopped,-0.0890367277185444,270,271,0.5057228055710453,0.5032379366814816
dual_99_80,stopped,-0.26505930176803144,270,271,0.5051662303508551,0.4937742104030041
dual_99_80,stopped,-0.36917855711261516,270,271,0.5094527455107679,0.4926490461436041
dual_99_80,stopped,-0.3672449304386835,270,271,0.5056790791915872,0.48909782517411743
dual_99_80,stopped,-0.5481888326022216,270,271,0.5061462426794812,0.48037290919317993
dual_99_80,stopped,-0.18629525251679685,270,271,0.5060172846595558,0.49859965676004336
dual_99_80,stopped,-0.11918227788104852,270,271,0.5076769156890028,0.5036489583130629
dual_99_80,stopped,-0.24137398500908355,270,271,0.5075959036350363,0.4973537583555499
dual_99_80,stopped,-0.5142907113822434,270,271,0.506298707948983,0.4822373077120057
dual_99_80,stopped,-0.12797556274229827,270,271,0.525223925760411,0.5205939788230872
dual_99_80,stopped,-0.37859675812911087,270,271,0.5054431812707482,0.4882947421327983
dual_99_80,stopped,-0.4226583636373002,270,271,0.5103723712469831,0.4908034076771375
dual_99_80,stopped,-0.07162323129797327,270,271,0.5060612348423134,0.5044576986218368
dual_99_80,stopped,-0.20615879241150414,270,271,0.5068107453236487,0.49837276321702023
dual_99_80,stopped,-0.812861545962485,270,271,0.505280705012671,0.46615124340734965
dual_99_80,stopped,-0.6715868755727068,270,271,0.5051088386659809,0.4731428954558401
dual_99_80,stopped,-0.23803711105013609,270,271,0.5052523771874463,0.49522645322658304
dual_99_80,stopped,-0.09115622836495622,270,271,0.5092303593923279,0.5066201084348687
dual_99_80,stopped,-0.02759268562948441,270,271,0.5059322927230505,0.5065612767917891
dual_99_80,stopped,-0.21812617930491535,270,271,0.5058350334042864,0.49680673061281544
dual_99_80,stopped,-0.17375071746424076,270,271,0.5053279690281894,0.49855562650191004
dual_99_80,stopped,0.1254854518912808,270,271,0.5054497819314193,0.5138310029305446
dual_99_80,stopped,-0.4319843225549044,270,271,0.5056061551850842,0.4857474691911148
dual_99_80,stopped,-0.5222775626991248,270,271,0.5084178546960575,0.4838488643357837
dual_99_80,stopped,-1.0074488786088946,270,271,0.5052474252635019,0.4562693636411365
dual_99_80,stopped,0.15348549085104723,270,271,0.5071535533827166,0.5169859035042705
dual_99_80,stopped,-0.3507819929984877,270,271,0.5075808354384158,0.491774524451904
dual_99_80,stopped,-0.17350889102835243,270,271,0.5051395267803489,0.49838194982293094
dual_99_80,stopped,-0.014174540507615435,270,271,0.505841728524672,0.507150705986553
dual_99_80,stopped,-0.6507216320380639,270,271,0.5066375543059197,0.4756340959875345
dual_99_80,stopped,0.15287866775340725,270,271,0.5060952376353638,0.5158762972737859
dual_99_80,stopped,-0.03914869589611984,270,271,0.5051088986027736,0.5051519849032032
dual_99_80,stopped,-0.002114618248803761,270,271,0.507704629694962,0.5096319426922409
dual_99_80,stopped,-0.7721179305357766,270,271,0.5052390718756148,0.468175486331788
dual_99_80,stopped,0.3687303011156211,270,271,0.5051070407325249,0.5257936692750325
dual_99_80,stopped,-0.14637682856688333,270,271,0.5100250645253362,0.5045887069247526
dual_99_80,stopped,-0.09784623082585023,270,271,0.5053743502098059,0.5024450915609382
dual_99_80,stopped,-0.5785589199701027,270,271,0.5063873500235089,0.479060754400745
dual_99_80,stopped,-0.5008088175300525,270,271,0.5051002496319889,0.481778140537094
dual_99_80,stopped,-0.6906348849128919,270,271,0.50506051536779,0.4721336626332842
dual_99_80,stopped,-0.26754364769294225,270,271,0.5050384949289168,0.49352363507305713
dual_99_80,stopped,0.1367246956065678,270,271,0.5068590052939471,0.5158344064388389
dual_99_80,stopped,0.021667577349712693,270,271,0.5067776249403532,0.5099090626542924
dual_99_80,stopped,-0.3775327849221867,270,271,0.5051414739193845,0.4880571243731211
dual_99_80,stopped,-0.6255013773393266,270,271,0.5085315373278556,0.4786972772551157
dual_99_80,stopped,-0.4434230758436948,270,271,0.5061139847622695,0.4856552612692531
dual_99_80,stopped,0.4238273899645702,270,271,0.5061721067102495,0.5296968048192958
dual_99_80,stopped,-0.8393052621477525,270,271,0.5084809478517461,0.46775634892190865
dual_99_80,stopped,-0.3395408153829653,270,271,0.5065710601295527,0.491366780730693
dual_99_80,stopped,-0.03349202936473105,270,271,0.5051910131543184,0.5055204488535979
dual_99_80,stopped,-0.96338391591819,270,271,0.5052007119204072,0.45845780493666743
dual_99_80,stopped,-0.12294850789311654,270,271,0.5051779906834984,0.5009792170815306
dual_99_80,stopped,-0.051131718464034734,270,271,0.5066364131137086,0.5060713095150703
dual_99_80,stopped,0.2252358877222298,270,271,0.505842639503233,0.5192862889557778
dual_99_80,stopped,-0.21997445003727947,270,271,0.5053571852627287,0.4962438203839664
dual_99_80,stopped,-0.9027946333849195,270,271,0.5059975922957278,0.46225290220169535
dual_99_80,stopped,0.09767441516418023,270,271,0.5090571798658051,0.5160796397378644
dual_99_80,stopped,-0.1728790576415891,270,271,0.5053049692122585,0.49857706859797624
dual_99_80,stopped,0.23457832957644165,270,271,0.5050646823371058,0.5189604555639774
dual_99_80,stopped,-0.10759516847976633,270,271,0.5077642930495836,0.5043251735168485
dual_99_80,stopped,-0.4718285061634817,270,271,0.5069893215437357,0.48505220317068276
dual_99_80,stopped,-0.2490009900158302,270,271,0.5053181828681137,0.49473581808931244
dual_99_80,stopped,-0.7662501602258723,270,271,0.5066994065767525,0.4698266084592454
dual_99_80,stopped,-0.9368278968525531,270,271,0.5061550363476658,0.4606706719459619
dual_99_80,stopped,0.01840755608428427,270,271,0.5051084399610538,0.5080645671690368
dual_99_80,stopped,-0.32590069852067594,270,271,0.5075181077717261,0.4929790515068135
dual_99_80,stopped,-0.06582130618573614,270,271,0.5055533508640287,0.5042453300357838
dual_99_80,stopped,-0.29447510734678056,270,271,0.5062982442418337,0.4933883945371315
dual_99_80,stopped,0.06550096173420338,270,271,0.5061970117240271,0.511548141139244
dual_99_80,stopped,-0.1399439454810408,270,271,0.5054375837074767,0.5003759177445379
dual_99_80,stopped,-0.13324027788311657,270,271,0.5061198221393881,0.5013912897888441
dual_99_80,stopped,-0.04797977861662632,270,271,0.5069145400733914,0.5065092228582276
dual_99_80,stopped,-0.11514131248337628,270,271,0.5055540335432874,0.5017476213577456
dual_99_80,stopped,-0.6199725401047473,270,271,0.5056653624630504,0.47627938804314224
dual_99_80,stopped,-1.117249430258419,270,271,0.5051755277441894,0.45064646467375613
dual_99_80,stopped,0.5217601644680121,270,271,0.5056305662032029,0.5340917996731794
dual_99_80,stopped,-0.317823677815852,270,271,0.5073315079902461,0.49320839121452337
dual_99_80,stopped,-0.09477810066385775,270,271,0.5051256066255666,0.5023530794384296
dual_99_80,stopped,-1.008701084405741,270,271,0.5058253560933441,0.45672780389218753
dual_99_80,stopped,-0.7168792745693234,270,271,0.5057525649868853,0.4714506181632483
dual_99_80,stopped,-0.26335137010092624,270,271,0.5069421913343896,0.4955968774068843
dual_99_80,stopped,-0.0011410868988194593,270,271,0.5077922770259561,0.5097694569825094
dual_99_80,stopped,-0.03079590945046243,270,271,0.5064159131849906,0.5068829570648185
dual_99_80,stopped,-0.5289022471978779,270,271,0.5056288167016582,0.48085897053598237
dual_99_80,stopped,-0.5975691685006198,270,271,0.5059104086763955,0.47764587501892986
dual_99_80,stopped,-0.03133206671998261,270,271,0.5059684378074087,0.5064078867714077
dual_99_80,stopped,-0.33560203108634085,270,271,0.5065491102331441,0.49154540824618054
dual_99_80,stopped,-0.19857303613456873,270,271,0.5052129333780998,0.4971855637648516
dual_99_80,stopped,0.17916409395512808,270,271,0.5050152518356334,0.516105553449068
dual_99_80,stopped,-0.037979833060002875,270,271,0.5052012756914245,0.5053035393101816
dual_99_80,stopped,-0.5850630131634738,270,271,0.5064056699417304,0.4787480546770504
dual_99_80,stopped,-0.06478592990639405,270,271,0.5062209463124733,0.5049637161629292
dual_99_80,stopped,-0.4672639510194618,270,271,0.5084923499396081,0.48672276572133477
dual_99_80,stopped,-0.5316264391934459,270,271,0.5064889792878293,0.4815387414744026
dual_99_80,stopped,-0.8271895455801153,270,271,0.506493702821933,0.466543146933798
dual_99_80,stopped,0.30788563797409096,270,271,0.5066351121984544,0.5242955409787384
dual_99_80,stopped,-0.3897025665125713,270,271,0.50638836331156,0.488644344243208
dual_99_80,stopped,-0.7324688536779383,270,271,0.5055961406246686,0.47051502039196774
dual_99_80,stopped,-0.30653012048915307,270,271,0.5055424247684163,0.4920411939682254
dual_99_80,stopped,-0.011156851345108174,270,271,0.5056923135609707,0.5071538124160483
dual_99_80,stopped,-0.9535592103025278,270,271,0.505753985285859,0.45945777171821317
dual_99_80,stopped,0.23004436948719525,270,271,0.5053722669199421,0.5190469097232197
dual_99_80,stopped,-0.3893058384058742,270,271,0.5055398962659545,0.4878457041504437
dual_99_80,stopped,-0.45153596294645226,270,271,0.5080321936214162,0.4870829433198342
dual_99_80,stopped,-0.2598541658816774,270,271,0.512302328061323,0.5010165764565973
dual_99_80,stopped,-1.2099538925915623,270,271,0.5070702623899094,0.44762649211931826
dual_99_80,stopped,-0.2721651343921212,270,271,0.5066799918131792,0.49489307514052333
dual_99_80,stopped,-0.9737198322830384,270,271,0.5061313115955717,0.4587781208765125
dual_99_80,stopped,0.46364996166964045,270,271,0.5059730803908687,0.531507481447455
dual_99_80,stopped,-0.029269529416545512,270,271,0.5069293885541752,0.5074744377417273
dual_99_80,stopped,-0.4203674590851765,270,271,0.5050064360094909,0.4857591399286702
dual_99_80,stopped,-0.5090845409801635,270,271,0.5054202233792474,0.4816642300439823
dual_99_80,stopped,-0.8337944437897247,270,271,0.5055877176932978,0.4653740181789423
dual_99_80,stopped,-0.2993403517174008,270,271,0.5052347799679722,0.49210574534505064
dual_99_80,stopped,0.3404347631323574,270,271,0.5063709778799663,0.5256736956181292
dual_99_80,stopped,0.5595057235210482,270,271,0.5050073578809305,0.5353435103328203
dual_99_80,stopped,-0.3344553068289802,270,271,0.50944616752558,0.49441519281900764
dual_99_80,stopped,-0.9898199620120355,270,271,0.5068664968577047,0.45862682583660663
dual_99_80,stopped,0.5667656944636581,270,271,0.506975947084158,0.5377991547603995
dual_99_80,stopped,-0.8184101584550142,270,271,0.5062424835063543,0.4667570835261097
dual_99_80,stopped,0.4089096854872478,270,271,0.5058179040509725,0.5285700639929907
dual_99_80,stopped,-0.449612823724563,270,271,0.5056471270786422,0.48489366540219975
dual_99_80,stopped,-0.8047680904291887,270,271,0.5068208678683594,0.4679831497010899
dual_99_80,stopped,0.5184752100635722,270,271,0.5056930889227931,0.5339913909331993
dual_99_80,stopped,0.1209133811701191,270,271,0.5050652803428637,0.513208743466271
dual_99_80,stopped,-0.8297628036699636,270,271,0.5055232960573572,0.4655189377793272
dual_99_80,stopped,-0.1431220733293369,270,271,0.5054831938878569,0.5002601002017997
dual_99_80,stopped,0.05199979824180795,270,271,0.5057935617939173,0.5104561775892125
dual_99_80,stopped,0.06329466215685944,270,271,0.5085148522406499,0.5137780656538706
dual_99_80,stopped,0.3366278728184269,270,271,0.5055074303593804,0.5245844031239257
dual_99_80,stopped,0.0426333749970301,270,271,0.5062808991025676,0.5104728529491984
dual_99_80,stopped,-0.4185287486909035,270,271,0.5065662548644237,0.48735283897435683
